"","Variable","Coefficient","Coefficient/ATE"
"84","IN_CH_STATE_TO_x_FC_SCIENCE_LAB",-0.2017,-0.47
"85","IN_CH_STATE_ES_x_FC_SEWAGE_PUBLIC",-0.2088,-0.48
"86","IN_CH_STATE_RN_x_CH_SCHOOL_LARGE_SIZE",-0.218,-0.5
"87","IN_CH_STATE_SC_x_CH_SCHOOL_LARGE_SIZE",-0.2186,-0.51
"88","IN_CH_STATE_RS_x_CH_STATE",-0.2252,-0.52
"89","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-0.2386,-0.55
"90","IN_CH_STATE_MG_x_CH_PRIVATE",-0.2611,-0.6
"91","IN_CH_STATE_RS_x_FC_NO_SPORTS_QUAD",-0.266,-0.61
"92","IN_CH_STATE_x_FC_SEWAGE_PUBLIC",-0.2931,-0.68
"93","IN_CH_RURAL_x_FC_LIBRARY",-0.3137,-0.72
"94","IN_CH_STATE_RJ_x_FC_COMPUTER_LAB",-0.3155,-0.73
"95","IN_CH_STATE_PB_x_FC_SCIENCE_LAB",-0.3349,-0.77
"96","IN_CH_STATE_ES_x_FC_ANTENNA_EQUIPMENT",-0.3542,-0.82
"97","IN_CH_STATE_PE_x_FC_HAS_SPORTS_QUAD",-0.3554,-0.82
"98","STR_TEACHERS_INCOMPLETE_FUNDEDU",-0.3571,-0.83
"99","IN_CH_STATE_ES_x_CH_FEDERAL",-0.3848,-0.89
"100","IN_CH_STATE_PI_x_CH_PRIVATE",-0.4144,-0.96
"101","IN_CH_STATE_RR_x_CH_PRIVATE",-0.4192,-0.97
"102","FC_WATER",-0.4241,-0.98
"103","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-0.4729,-1.09
"104","IN_CH_STATE_MG_x_FC_HAS_SPORTS_QUAD",-0.5077,-1.17
"105","CH_URBAN",-0.5187,-1.2
"106","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-0.6078,-1.4
"107","IN_CH_RURAL_x_FC_SEWAGE_PUBLIC",-0.6646,-1.54
"108","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.674,-1.56
"109","IN_CH_RURAL_x_FC_COMPUTER",-0.7747,-1.79
"110","IN_CH_RURAL_x_FC_SCIENCE_LAB",-0.8194,-1.89
"111","IN_CH_STATE_TO_x_CH_PRIVATE",-0.8364,-1.93
"112","IN_CH_RURAL_x_FC_WATER_PUBLIC",-0.9597,-2.22
"113","IN_CH_URBAN_x_FC_NO_SPORTS_QUAD",-0.9656,-2.23
"114","IN_CH_URBAN_x_FC_SEWAGE",-1.0574,-2.44
"115","IN_CH_STATE_SP_x_CH_RURAL",-1.3845,-3.2
"116","IN_CH_PRIVATE_x_FC_ANTENNA_EQUIPMENT",-1.3857,-3.2
"117","IN_CH_STATE_TO_x_CH_FEDERAL",-2.325,-5.37
"118","IN_CH_FEDERAL_x_FC_SCIENCE_LAB",-9.0967,-21.02
"119","IN_CH_STATE_RR_x_CH_FEDERAL",-12.3111,-28.45
